Media,Variancia,Skewness,Kurtosis,Energia,Entropia,Classe
90.54029846191406,1227.7395717126788,-0.26058918091374234,0.22853896490664516,632505876.0,7.077995116423331,0.0
137.1063232421875,4121.076364740731,-0.8638424961364579,-0.8400632061602429,919861948.0,6.9062233540461495,2.0
108.19929504394533,3942.804931754012,0.028052422923255105,-0.9105525408216271,334226424.0,7.810377765210014,0.0
184.45494079589844,4707.648200075841,-1.3938964514078735,0.5582066088914699,740271160.0,7.161581514649816,0.0
148.2836036682129,2110.143754902977,-1.249694260105124,0.8691081602779778,652644234.0,7.142208209307072,2.0
48.561836242675774,1763.5819764499909,2.2163199645377705,5.409220746066692,1076961668.0,6.657223971343649,1.0
135.3601837158203,1278.9017694608774,-0.6579545548310768,1.2147323086859299,677117962.0,7.065055812133056,2.0
144.42782974243164,2419.946573680484,-0.8454154063686711,-0.33572960912276795,512205722.0,7.339434088753749,2.0
124.44744491577148,4698.504485887929,-0.5500418572585031,-0.902464923977288,473258834.0,7.533133835436592,0.0
79.66529083251953,2689.8838499001567,0.10875723460456416,-0.8557555466661548,464091914.0,7.427151880231203,0.0
69.02957534790039,1630.29981881076,0.8975782624138573,1.3756703914876445,536284370.0,7.237918840936131,0.0
115.15644073486328,2427.744142019133,-0.4079656127539362,-0.31660704958516733,468203320.0,7.498164549368986,0.0
135.03097534179688,2299.180681153201,-0.7231101126139912,-0.22544306296118144,538846316.0,7.340562357677066,2.0
49.45367431640625,1936.4394432865076,2.523582541517317,9.367343379879443,3190966376.0,5.227210334932464,1.0
210.21199035644528,3706.1684389950256,-1.7371694778644888,1.8092414081991968,1472636204.0,6.499365366293556,0.0
26.706378936767575,2634.078837177818,3.663229791540017,12.43066601535733,9079153866.0,3.8993280815390032,1.0
24.218757629394528,1250.814159870088,2.942480823175249,8.600902354840533,4710761532.0,5.065033376383761,1.0
152.89068984985352,3076.724230642882,-0.8242843361264441,0.049897916259242336,456317010.0,7.561080733999271,0.0
103.94286346435545,3413.122963748812,-0.3311138339858348,-1.1492939280270889,428761452.0,7.530851090735342,0.0
32.419536590576165,1584.355349675388,3.942711599982891,17.320522835139833,2614542566.0,5.295179054078698,1.0
176.04940795898435,3929.2989123081807,-1.2517761506094172,0.41880270150267446,586541184.0,7.337514343662762,0.0
125.1464614868164,2506.9267988497754,-0.4164366382100319,-0.3398263963696371,504222318.0,7.445654506521216,2.0
156.60961151123047,3228.687265101763,-0.5921884963659653,-0.33331550147106936,399592688.0,7.664265803042653,2.0
101.15963745117188,1628.8305797269572,1.9635323140205911,4.935542732967891,1088387784.0,6.623005351551991,1.0
109.76673126220705,4357.484922854172,0.2675923942283612,-0.33856960942107905,403112486.0,7.66595680856204,2.0
163.52396774291992,5241.263631479916,-0.8844344509150563,-0.573453182482766,491846676.0,7.495349605231731,2.0
204.7171669006348,4197.820796606115,-1.689513948565854,1.46282575732046,1377273080.0,6.558176068727448,0.0
36.1196174621582,2282.599579449612,3.440514045078137,11.201881669884974,3479634048.0,5.299904286719503,1.0
97.92671966552734,1533.782364977932,-0.6938046008450447,0.42790551378718567,791811984.0,6.951560104129121,0.0
48.151329040527344,2111.813998325204,3.153761914082233,9.871085806956227,1522122500.0,6.176620503194611,1.0
156.65185546875,3221.713428258896,-0.5893532482581769,-0.3320156343435303,401075230.0,7.6620128830689636,2.0
202.70350265502927,5069.311995482872,-1.8104166677793003,1.8002238325508273,1163807522.0,6.601273979723208,2.0
108.91704177856444,2028.1708713819828,-0.16268760243683109,-0.4239171785119447,442295394.0,7.47322265862234,2.0
52.375015258789055,989.1893806455184,3.005718255019548,9.77185750187584,1973471222.0,5.886973074942404,1.0
101.14202880859376,2599.017608579248,-0.22336241897217243,-1.082051718071751,471427494.0,7.4158435166386205,0.0
160.20129013061523,4170.698316664423,-0.7578062633335566,-0.779621960371339,596167468.0,7.365076680140925,2.0
111.10639572143555,1618.2530270268755,-0.9975424035994,0.8940892273441121,1067794432.0,6.71265903019879,0.0
69.04983901977539,1612.5729211929572,2.247061631506477,5.833003312033661,843705540.0,6.804521978500524,1.0
133.16077041625977,2456.408879588344,-0.43586482036772767,-0.755896309591474,442862238.0,7.494482125003051,0.0
152.65555953979492,2619.571191549399,-0.7941331190614227,0.10908232095837712,505503404.0,7.424047009190021,2.0
120.16630935668944,2571.1570602835736,-0.8381565611052249,-0.24208642608931585,546480970.0,7.290156962260813,2.0
196.96103286743164,6137.537463953931,-1.187764615592676,-0.1297029193300454,1905077064.0,6.496399438096501,0.0
17.12490463256836,425.5723695664056,3.9796270697883176,21.301321294287263,5318284926.0,4.4963919052147645,1.0
90.784854888916,1651.9523583636455,-0.2473427900974538,-0.588334418558166,560553080.0,7.184920235527728,2.0
166.39080810546875,5514.993036236617,-0.8402225308309249,-0.8032182413232452,476819998.0,7.543749062210595,0.0
135.07477188110352,4478.159993730006,-0.5901991898259948,-1.0601104973418896,427417648.0,7.549653379584419,2.0
93.65137100219727,2961.7390878572887,0.09737734987462927,-0.9089626876204701,387727924.0,7.606479470560266,0.0
142.8553123474121,2138.7498288804036,-1.1024422148123671,1.1292105619612511,648609458.0,7.187662563259044,2.0
159.89759063720703,3088.5671032647906,-1.3665750913401806,1.0365359554219076,585556732.0,7.305532301501904,2.0
166.46440505981445,4001.949073271229,-1.346049755003528,0.6159514896728076,589368718.0,7.271175131758915,2.0
125.29471588134764,1810.9889787309232,-1.1756038994669615,0.8048505643408027,976748296.0,6.796882823125822,0.0
176.4351043701172,4334.010719282317,-1.0643473544180109,-0.1837404817137971,536925498.0,7.437418815538307,0.0
16.520130157470703,1013.8265677381856,3.8741391715230575,14.71509046805384,7688704860.0,4.242174435478939,1.0
121.0167999267578,1622.812332203378,-0.5550145747556039,0.5019073798144005,670557948.0,7.148690047495903,0.0
110.119083404541,4220.127485555119,0.25371227808963326,-0.6538714475755332,329130534.0,7.836411558509859,0.0
109.99717330932616,2799.2225757805704,-0.3600225240591092,-0.4931855077591352,507878878.0,7.444158193759085,0.0
94.93040084838867,2345.631168989101,-0.12302191184901846,-1.0971935226811185,479178152.0,7.3539473520205245,0.0
194.62796401977536,4808.151075160819,-1.7231677005570003,1.6199734632466567,822911930.0,6.933329117577955,2.0
155.9361343383789,3586.463122410178,-0.6178575279983319,-0.7952733090272455,403792196.0,7.579032575427253,2.0
26.06017303466797,2312.2132752630273,3.813832682750709,14.050292896210948,8487327220.0,4.007311122217596,1.0
5.549877166748047,381.0870813600344,5.206299026391576,30.31493932775711,25668657386.0,2.3486896509571262,1.0
166.73082733154297,3353.9666390921343,-0.886719455771026,-0.2187241683652865,467895230.0,7.495542572792179,2.0
160.621036529541,4026.684904601875,-0.853496547862947,-0.33060216240149787,409126646.0,7.6283170130759315,2.0
159.70331573486328,3528.36447783647,-0.8073229373954398,-0.8438887312426018,580051300.0,7.266385143564109,0.0
130.6073341369629,5662.397346265368,-0.22285191733032664,-1.4009581316640847,322424608.0,7.851170686752131,0.0
7.907665252685546,1025.100509786382,5.645824472133582,32.66243823064455,17652047598.0,2.7120650187845525,1.0
11.218151092529297,1034.7068542231427,5.230738212201089,28.087778444525814,12174333086.0,3.3590153021875504,1.0
147.18973541259763,3653.675792465396,-0.7234039171191224,-0.28208692320841466,416716804.0,7.662921548272533,0.0
107.85959243774414,4114.887783122465,0.2935692662049594,-0.589566136276142,334454058.0,7.820319590519781,0.0
91.47570037841795,1298.2065552193083,-0.6936192848595328,1.0113207185927262,834383822.0,6.825121774377236,0.0
50.48411178588867,2684.1464455626992,1.998597452783296,4.033899079081209,815885554.0,6.943203251731189,1.0
42.16658782958984,2510.9080929164147,1.845489296946126,2.2231408664481505,3763456100.0,5.67673420072159,1.0
101.80987167358398,4297.60290837892,-0.050194961365044255,-1.2729579454527016,414972638.0,7.640390042367203,0.0
190.47434616088867,4395.132924949385,-1.4792747371102617,0.8319556055985502,763920118.0,7.082848366205193,0.0
6.3867034912109375,473.4624141452361,6.326873607680048,43.58139312836865,16805063566.0,2.7990161612625286,1.0
189.47756576538083,4203.607757813516,-1.439456254363985,0.8406734355923379,639963158.0,7.226829286109938,0.0
156.7521820068359,2725.4896421504686,-1.0423374618534667,-0.35766102065949434,847441984.0,6.911681550121436,2.0
119.07320404052734,5324.879139764645,-0.1493454676333301,-1.03175204366264,495106612.0,7.676037969803123,2.0
128.777774810791,3412.4234286178694,-0.4970234537090944,-0.5031841302120026,400241774.0,7.657703700088912,2.0
87.70381164550781,4024.3705091530014,0.2305626059168644,-0.9077777388544249,497308160.0,7.573683854309969,0.0
178.1599235534668,3525.939828967545,-1.4763388236346076,1.1207488575538835,603624988.0,7.259836924036942,2.0
140.390079498291,3684.326128542872,-0.7587966824391125,-0.7447607354011536,548523382.0,7.346054763972942,2.0
144.6465606689453,3793.87637000694,-0.8227242443259017,-0.3627545503442504,459145050.0,7.515174221521531,2.0
83.87570953369139,2819.3652968140664,1.0890019977192151,0.7456893181690876,694171604.0,7.134519187289703,2.0
152.18217849731445,5848.213755422609,-0.6177357353715321,-0.8009245707230681,434253400.0,7.633036972117635,2.0
118.01407623291016,1793.3310167644509,-0.9168581612501576,0.6310356785418096,895782056.0,6.928796580785115,0.0
96.87666702270509,2225.7450619564474,1.7426863387897245,3.0025895066786665,765756150.0,7.011484543433648,1.0
29.498046875,1238.1625328063965,3.877886934082432,15.792698817351864,3424382858.0,5.1953985992918525,1.0
108.37602996826172,3086.1931122661927,-0.3286439745247623,-0.7052057418627585,507349540.0,7.426376606668043,2.0
77.13122940063475,2182.2281668754144,0.695012959612558,1.101723771139807,483374202.0,7.374430328627096,0.0
165.30204391479492,6391.920583590966,-0.5779483614258198,-1.2318384729841383,623480388.0,7.4793454435685875,0.0
124.33802032470705,4028.1684876214154,-0.4990633368306296,-0.8776249141247159,365300738.0,7.704924025237928,2.0
97.32439804077148,1819.4690571403924,-0.412949444557261,-0.49621565518636007,624157928.0,7.16039993661726,0.0
67.19012832641602,806.4341156543092,-0.10894701143587716,0.14456540277753935,723086710.0,6.7820713204492655,2.0
144.15026092529297,1774.083973778354,-1.3223698125011327,1.0141234700379476,786709822.0,6.950481591086,2.0
165.19135284423828,6453.723454889788,-0.7732902308921069,-1.0150307847794289,474699160.0,7.484889832257124,2.0
45.44197082519531,1340.232121506472,1.479049272556729,3.2920829239222598,1125173000.0,6.609345704445968,1.0
187.35032653808597,6827.619153640926,-0.8291390961920062,-0.9314383920537075,2386102690.0,6.518377306518688,0.0
142.218204498291,2640.381780565236,-0.7006601463301423,-0.16062308211609233,431272758.0,7.556678423605474,2.0
109.40689849853516,1518.897376116773,-0.7918056046919217,0.7097852172331574,1026760738.0,6.753737067685869,0.0
148.37538528442383,4476.560856670705,-0.764685920765025,-0.6997686248285211,425300208.0,7.639055494987145,0.0
136.35433959960935,3744.7220539217847,-0.7255736719329777,-0.7701357607063833,468259094.0,7.469837426012986,2.0
104.99536514282227,2182.620305513946,-0.6842814188222793,-0.4738975475973124,644758436.0,7.160534089654682,0.0
7.405067443847656,449.4742107712082,5.607050751126772,36.70139365099676,9541432424.0,3.5170988628194975,1.0
118.65182495117188,1857.807134120725,-0.31585245258875244,1.175635736188705,794151870.0,7.034340668695416,2.0
125.48250198364256,5391.710936495202,-0.4142576931625361,-1.1902127289743163,382977130.0,7.706891741155166,0.0
145.42866897583008,5914.703301167217,-0.6494894083732233,-0.997607296244824,450508812.0,7.59364702307549,2.0
134.48798751831055,4948.61975926474,-0.4136388086954736,-0.9449479161746579,359034796.0,7.812158864914142,2.0
141.7118911743164,1982.1188518250697,-1.451248708436724,1.2942340093743034,780142154.0,6.901384909342934,2.0
207.30635452270508,3470.3531264291255,-1.973797029587862,2.743893121554336,1061461378.0,6.668399336419198,2.0
166.9518814086914,4446.951274994233,-0.9730364344082902,-0.43225516695930777,646036922.0,7.280738430370144,2.0
8.07326889038086,905.030913255396,5.1285740394537935,28.57209454756095,23211400900.0,2.5244076527405888,1.0
61.0316276550293,2215.4398528103334,2.64160348793439,6.894364826319574,1096144392.0,6.579839795971036,1.0
110.5153694152832,1926.358742052558,0.2214678857188737,0.0253467091337134,477490162.0,7.363797260372202,0.0
174.12876510620117,2476.970941672668,-1.6724192425481104,1.8964097445320185,782523768.0,6.96994538878146,2.0
168.09656143188477,5537.739161455057,-0.6973581180294706,-0.8273911087567369,415775544.0,7.693813325438872,2.0
141.477725982666,5769.677001731923,-0.2350574527191893,-1.142352882144413,360938404.0,7.799087325879115,2.0
89.43371200561523,4099.123695806585,0.24691927151831727,-0.9212778211386574,493244850.0,7.616085900579193,0.0
170.89850997924805,4759.50828879546,-0.562219603498326,-1.114581959380763,460767708.0,7.560817861044281,0.0
135.49010848999023,3943.2915510227745,-0.7818531844607636,-0.5100045570408365,496057962.0,7.504514925076809,2.0
83.30755233764648,1759.3363693537979,1.627567703804575,2.8148257419171605,802278336.0,6.934083688872936,1.0
